experiment_id,max_genes,num_robots,topology,robot_speed,msg_limit,migration_frequency,fitness_score_mean,fitness_score_std,cpu_util_core0_mean,cpu_util_core0_std,cpu_util_core1_mean,cpu_util_core1_std,latency_mean,latency_std,throughput_mean,throughput_std,final_fitness_score,fitness_rate_change,rssi_mean,rssi_std,gene_variance,fitness_spread_mean,fitness_spread_std,msg_rate,msg_variance,jitter_ms,success_ratio,error_rate
2507250845,10,8,1,1,0,0,30.935574468085107,49.39918755056286,8.866666666666667,12.059479129812939,42.25208333333333,37.95482695493215,14.55813953488372,9.951170258884645,0.39724665391969405,1.100748674240598,13.995,-5.0748954954954915,-4.342877967513536,1.181894077283903,2.0990069394002213,2.310344827586207,1.256510140822647,0.17916666666666667,4.642857142857144,9.67165564689473,0.15384615384615385,0.0
2507262042,10,3,1,0,0,0,23.3065,40.89662329302297,15.327777777777778,27.450276134104918,45.23888888888889,39.44947463576498,9.636363636363637,5.743573483784843,0.209012987012987,0.5301788832728046,9.037,-4.235294896685619,-22.275862068965516,2.9620703633503425,1.584241207048902,1.0454545454545454,0.21320071635561041,0.17777777777777778,24.3,7.9450056104964775,0.3404255319148936,0.0
2507262017,10,3,0,0,0,0,30.519102564102567,44.77770618745734,9.422222222222222,13.788893415583397,42.53888888888889,37.47317310649245,16.125,8.766031591270643,0.33698076923076925,0.8775730237198905,17.012,-4.806161724565754,-19.674603174603174,2.7314753341884805,2.116980512616175,1.2916666666666667,0.4643056214875365,0.20000000000000004,0.0,12.116304540039716,0.17073170731707318,0.0
2507251749,10,8,0,0,1,0,29.508663265306126,41.14886360093468,8.837837837837839,12.223896622953283,46.42203742203742,38.37293225708621,31.614617940199334,24.181073568741244,0.4520424734540912,1.745602263745918,14.016,-4.786806396464786,-4.722189453816209,1.1079171627011684,2.12749990849784,2.0,1.9790570145063193,0.09583333333333334,0.2386363636363636,14.835220173236614,0.19822485207100593,0.0
2507262110,10,3,1,0,1,0,29.379111111111108,39.94033470120706,7.95,12.076235955807386,39.98888888888889,37.581344012062004,8.666666666666666,3.7885275736716744,0.1421359223300971,0.40418504783540454,16.979,-4.079162551440327,-17.625,3.764433009412299,2.1321376543175488,1.0416666666666667,0.20412414523193148,0.10000000000000002,3.2,4.786799371548077,0.2,0.0
2507250945,10,8,0,1,1,0,21.758901960784314,52.493407250459285,9.006224066390041,12.188998595134247,46.441908713692946,38.244559175604934,23.496753246753247,21.2470344168062,0.4475849731663685,1.6927986456922728,4.021,-5.702205194203728,-4.812142857142857,1.1002642530317106,1.3676436494448632,1.4074074074074074,0.6938886664887107,0.10208333333333333,0.25454545454545446,13.412836792277925,0.17681159420289855,0.0
2507250843,10,8,1,1,0,0,25.796825242718445,44.017404720875085,8.973251028806585,12.008643988392175,44.977366255144034,37.6335765586461,14.512280701754387,10.25025025760173,0.4162131246237207,1.2115200251824156,10.018,-4.900287017942878,-4.6037829766052765,1.1118325062117398,1.9716240037778217,2.310344827586207,1.7748933222643888,0.19791666666666666,8.991883116883116,10.089608535474529,0.1687116564417178,0.0
2507262015,10,3,0,0,0,0,22.99245945945946,47.97770470089588,13.427777777777777,23.252807977382492,43.40555555555556,38.718681302603,13.735294117647058,8.068027273832692,0.3172200772200772,0.7712305183281895,8.027,-4.788516150516153,-19.833333333333332,1.98989382112585,1.25742156217681,1.1923076923076923,0.40191847623425014,0.18888888888888888,1.066666666666667,9.944331871580149,0.1794871794871795,0.0
2507250841,10,8,1,1,0,0,32.18782,49.33587753111575,8.97119341563786,11.996700294425368,43.54526748971193,38.344625669881715,15.695652173913043,11.384907838108019,0.410445937690898,1.1857819509706884,16.968,-5.060551233065482,-4.730955748636088,1.1722397268738567,2.216150622053056,2.1379310344827585,1.2456821978060995,0.19166666666666668,5.558441558441557,10.482971737031779,0.1625,0.0
2507301003,10,3,1,1,1,0,38.6924,58.48288982175426,7.56043956043956,12.052104918017038,39.285714285714285,38.60861430637271,8.071428571428571,3.561855301217778,0.11944055944055942,0.37730303558936423,14.112,-6.203749469073533,-16.071428571428573,4.3494347239132605,2.7476659275250843,1.0,0.0,0.09444444444444444,1.4666666666666666,2.620763776506457,0.29411764705882354,0.0
